TxID,Item
3497,Coffee
3497,Bread
3497,Jam
3498,Tea
3498,Jam
3499,Tea
3500,Bread
3500,Tea
3500,Jam
3501,Bread
3502,Coffee
3502,Bread
3502,Tea
3503,Coffee
3503,Bread
3503,Butter
3504,Tea
3504,Jam
3505,Coffee
3505,Bread
3505,Butter
3506,Bread
3506,Jam
3507,Bread
3507,Tea
3507,Jam
3508,Coffee
3508,Butter
3509,Coffee
3509,Butter
3510,Coffee
3510,Bread
3510,Butter
3511,Coffee
3511,Butter
3512,Coffee
3513,Tea
3513,Jam
3514,Bread
3514,Jam
3515,Bread
3515,Tea
3515,Jam
3516,Coffee
3517,Coffee
3517,Bread
3517,Butter
3518,Coffee
3518,Butter
3519,Coffee
3519,Bread
3519,Butter
3520,Bread
3520,Butter
3520,Jam
3521,Bread
3521,Tea
3522,Jam
3523,Jam
3524,Tea
3525,Coffee
3525,Butter
3526,Bread
3526,Tea
3526,Jam
3527,Bread
3527,Tea
3527,Jam
3528,Coffee
3528,Bread
3528,Butter
3529,Bread
3529,Tea
3529,Jam
3530,Coffee
3530,Butter
3531,Bread
3532,Coffee
3532,Bread
3532,Jam
3533,Tea
3533,Jam
3534,Coffee
3534,Butter
3535,Coffee
3535,Bread
3535,Butter
3536,Bread
3536,Tea
3537,Coffee
3537,Bread
3537,Butter
3537,Tea
3538,Coffee
3538,Tea
3538,Jam
3539,Bread
3539,Jam
3540,Coffee
3540,Bread
3540,Butter
3541,Bread
3541,Butter
3541,Tea
3541,Jam
3542,Bread
3542,Jam
3543,Bread
3543,Tea
3543,Jam
3544,Coffee
3544,Butter
3545,Butter
3546,Coffee
3546,Bread
3546,Butter
3547,Bread
3547,Tea
3548,Coffee
3548,Bread
3548,Butter
3549,Bread
3549,Tea
3550,Butter
3550,Tea
3551,Coffee
3551,Bread
3551,Butter
3552,Jam
3553,Coffee
3553,Butter
3554,Coffee
3554,Bread
3554,Butter
3555,Coffee
3555,Butter
3556,Coffee
3556,Butter
3556,Tea
3557,Bread
3557,Tea
3557,Jam
3558,Coffee
3558,Bread
3559,Coffee
3559,Butter
3560,Coffee
3560,Tea
3561,Tea
3561,Jam
3562,Coffee
3562,Butter
3563,Tea
3564,Tea
3564,Jam
3565,Coffee
3565,Bread
3565,Butter
3566,Coffee
3566,Butter
3567,Coffee
3567,Butter
3568,Coffee
3568,Bread
3569,Coffee
3569,Jam
3570,Tea
3570,Jam
3571,Coffee
3571,Butter
3572,Coffee
3572,Bread
3572,Butter
3573,Coffee
3573,Butter
3574,Bread
3574,Tea
3575,Coffee
3575,Butter
3576,Bread
3576,Tea
3577,Coffee
3577,Butter
3578,Coffee
3578,Bread
3578,Butter
3579,Coffee
3579,Bread
3579,Butter
3580,Bread
3580,Tea
3580,Jam
3581,Coffee
3581,Butter
3582,Tea
3582,Jam
3583,Coffee
3583,Bread
3583,Butter
3584,Coffee
3584,Bread
3584,Jam
3585,Jam
3586,Bread
3586,Tea
3586,Jam
3587,Bread
3587,Tea
3587,Jam
3588,Bread
3588,Butter
3588,Jam
3589,Bread
3589,Tea
3589,Jam
3590,Coffee
3590,Bread
3590,Butter
3591,Butter
3592,Bread
3592,Tea
3593,Tea
3593,Jam
3594,Tea
3594,Jam
3595,Bread
3595,Tea
3595,Jam
3596,Bread
3596,Tea
3596,Jam
3597,Bread
3597,Tea
3598,Coffee
3598,Bread
3598,Tea
3598,Jam
3599,Bread
3599,Tea
3599,Jam
3600,Tea
3601,Tea
3601,Jam
3602,Tea
3602,Jam
3603,Bread
3603,Jam
3604,Tea
3605,Tea
3606,Coffee
3606,Butter
3607,Bread
3607,Tea
3607,Jam
3608,Bread
3608,Tea
3608,Jam
3609,Tea
3610,Jam
3611,Coffee
3611,Butter
3612,Coffee
3612,Butter
3613,Bread
3613,Tea
3613,Jam
3614,Tea
3614,Jam
3615,Coffee
3615,Bread
3615,Butter
3616,Tea
3616,Jam
3617,Bread
3617,Tea
3617,Jam
3618,Coffee
3618,Bread
3618,Butter
3619,Coffee
3619,Bread
3619,Butter
3620,Butter
3621,Coffee
3621,Butter
3622,Coffee
3622,Bread
3622,Butter
3623,Bread
3623,Tea
3624,Coffee
3624,Butter
3625,Bread
3625,Tea
3625,Jam
3626,Bread
3626,Tea
3626,Jam
3627,Coffee
3627,Tea
3627,Jam
3628,Coffee
3628,Bread
3628,Butter
3628,Tea
3629,Tea
3629,Jam
3630,Butter
3631,Tea
3632,Coffee
3632,Butter
3633,Butter
3633,Jam
3634,Coffee
3634,Bread
3634,Butter
3635,Tea
3635,Jam
3636,Coffee
3637,Bread
3637,Tea
3637,Jam
3638,Coffee
3638,Bread
3638,Butter
3639,Coffee
3639,Bread
3639,Butter
3640,Tea
3641,Coffee
3641,Bread
3642,Coffee
3642,Bread
3642,Butter
3642,Jam
3643,Bread
3643,Tea
3643,Jam
3644,Coffee
3644,Bread
3644,Butter
3645,Tea
3645,Jam
3646,Coffee
3646,Bread
3646,Butter
3647,Coffee
3647,Bread
3647,Butter
3648,Butter
3649,Tea
3649,Jam
3650,Bread
3650,Tea
3651,Tea
3651,Jam
3652,Bread
3652,Tea
3652,Jam
3653,Bread
3653,Tea
3653,Jam
3654,Bread
3655,Coffee
3656,Coffee
3656,Butter
3657,Bread
3657,Tea
3657,Jam
3658,Bread
3658,Butter
3659,Coffee
3659,Bread
3659,Tea
3659,Jam
3660,Coffee
3660,Butter
3661,Coffee
3661,Bread
3661,Butter
3662,Coffee
3662,Bread
3662,Butter
3663,Coffee
3663,Bread
3663,Butter
3664,Coffee
3664,Bread
3664,Butter
3665,Coffee
3665,Bread
3665,Butter
3666,Bread
3666,Tea
3666,Jam
3667,Coffee
3667,Butter
3668,Coffee
3668,Bread
3668,Butter
3669,Coffee
3669,Bread
3669,Butter
3670,Coffee
3670,Butter
3671,Coffee
3671,Bread
3671,Butter
3672,Coffee
3672,Butter
3673,Bread
3673,Tea
3673,Jam
3674,Coffee
3674,Bread
3674,Butter
3675,Coffee
3676,Coffee
3676,Butter
3677,Bread
3677,Tea
3677,Jam
3678,Coffee
3678,Bread
3678,Butter
3679,Coffee
3679,Butter
3679,Jam
3680,Tea
3680,Jam
3681,Coffee
3681,Butter
3682,Coffee
3682,Bread
3682,Butter
3683,Jam
3684,Tea
3684,Jam
3685,Coffee
3685,Bread
3685,Butter
3686,Tea
3687,Coffee
3687,Butter
3688,Coffee
3688,Bread
3688,Butter
3689,Bread
3689,Tea
3689,Jam
3690,Tea
3691,Coffee
3691,Butter
3691,Tea
3691,Jam
3692,Tea
3692,Jam
3693,Coffee
3693,Butter
3694,Jam
3695,Coffee
3696,Coffee
3696,Bread
3696,Butter
3696,Tea
3697,Coffee
3697,Bread
3697,Butter
3698,Coffee
3699,Butter
3699,Tea
3699,Jam
3700,Coffee
3700,Bread
3701,Tea
3701,Jam
3702,Coffee
3702,Butter
3702,Tea
3703,Coffee
3703,Butter
3704,Bread
3704,Tea
3705,Coffee
3705,Bread
3705,Butter
3706,Coffee
3706,Bread
3706,Butter
3707,Coffee
3707,Bread
3707,Butter
3707,Jam
3708,Coffee
3708,Bread
3708,Butter
3709,Tea
3709,Jam
3710,Tea
3710,Jam
3711,Coffee
3711,Butter
3712,Tea
3712,Jam
3713,Tea
3714,Bread
3714,Tea
3714,Jam
3715,Coffee
3715,Bread
3716,Coffee
3716,Butter
3717,Coffee
3717,Bread
3717,Butter
3718,Bread
3718,Butter
3718,Jam
3719,Coffee
3719,Butter
3720,Tea
3720,Jam
3721,Coffee
3721,Butter
3722,Jam
3723,Tea
3723,Jam
3724,Coffee
3724,Bread
3725,Coffee
3726,Coffee
3726,Bread
3726,Butter
3727,Tea
3728,Coffee
3728,Butter
3729,Bread
3729,Tea
3729,Jam
3730,Coffee
3730,Bread
3730,Butter
3731,Coffee
3731,Bread
3731,Butter
3731,Jam
3732,Bread
3732,Tea
3733,Tea
3733,Jam
3734,Bread
3734,Tea
3734,Jam
3735,Coffee
3735,Butter
3736,Coffee
3736,Butter
3737,Coffee
3737,Bread
3737,Butter
3738,Coffee
3738,Butter
3739,Bread
3739,Tea
3739,Jam
3740,Coffee
3740,Bread
3740,Butter
3741,Coffee
3741,Butter
3742,Coffee
3742,Bread
3742,Butter
3743,Coffee
3743,Bread
3743,Butter
3744,Butter
3745,Coffee
3745,Butter
3746,Coffee
3746,Bread
3746,Butter
3747,Bread
3747,Tea
3747,Jam
3748,Tea
3748,Jam
3749,Butter
3749,Tea
3749,Jam
3750,Jam
3751,Bread
3751,Tea
3751,Jam
3752,Tea
3753,Coffee
3753,Bread
3753,Butter
3754,Coffee
3754,Bread
3755,Tea
3755,Jam
3756,Butter
3756,Tea
3756,Jam
3757,Tea
3757,Jam
3758,Bread
3758,Tea
3758,Jam
3759,Coffee
3760,Bread
3760,Tea
3760,Jam
3761,Coffee
3761,Butter
3762,Coffee
3762,Butter
3763,Coffee
3763,Bread
3763,Butter
3764,Coffee
3764,Butter
3765,Coffee
3765,Bread
3765,Butter
3766,Coffee
3766,Bread
3766,Butter
3767,Coffee
3767,Bread
3767,Butter
3768,Tea
3769,Bread
3769,Tea
3769,Jam
3770,Coffee
3770,Bread
3770,Butter
3770,Tea
3770,Jam
3771,Coffee
3771,Bread
3771,Butter
3772,Coffee
3772,Bread
3772,Butter
3773,Coffee
3773,Butter
3774,Tea
3774,Jam
3775,Coffee
3776,Coffee
3776,Bread
3776,Butter
3777,Bread
3778,Coffee
3778,Bread
3778,Butter
3779,Coffee
3779,Bread
3779,Butter
3780,Bread
3780,Tea
3781,Bread
3781,Tea
3781,Jam
3782,Coffee
3782,Tea
3782,Jam
3783,Coffee
3783,Bread
3783,Butter
3784,Tea
3784,Jam
3785,Bread
3785,Tea
3785,Jam
3786,Bread
3786,Tea
3786,Jam
3787,Coffee
3787,Butter
3788,Coffee
3788,Bread
3788,Butter
3789,Bread
3789,Butter
3789,Tea
3789,Jam
3790,Jam
3791,Coffee
3791,Bread
3791,Butter
3792,Coffee
3792,Bread
3792,Butter
3793,Tea
3793,Jam
3794,Coffee
3795,Coffee
3795,Bread
3795,Butter
3796,Bread
3796,Tea
3796,Jam
3797,Coffee
3797,Bread
3798,Tea
3798,Jam
3799,Coffee
3799,Butter
3800,Coffee
3800,Bread
3801,Bread
3802,Tea
3802,Jam
3803,Bread
3803,Tea
3804,Coffee
3804,Bread
3804,Butter
3804,Jam
3805,Bread
3805,Jam
3806,Coffee
3806,Bread
3806,Tea
3807,Tea
3807,Jam
3808,Bread
3808,Jam
3809,Coffee
3809,Bread
3809,Butter
3810,Butter
3811,Jam
3812,Bread
3812,Tea
3812,Jam
3813,Jam
3814,Coffee
3814,Bread
3814,Butter
3815,Tea
3815,Jam
3816,Coffee
3816,Bread
3816,Butter
3817,Coffee
3817,Bread
3817,Butter
3818,Coffee
3818,Bread
3818,Butter
3819,Tea
3819,Jam
3820,Coffee
3821,Coffee
3821,Bread
3821,Butter
3822,Bread
3822,Tea
3822,Jam
3823,Coffee
3823,Bread
3823,Tea
3823,Jam
3824,Bread
3824,Tea
3824,Jam
3825,Bread
3825,Tea
3825,Jam
3826,Coffee
3826,Bread
3826,Butter
3827,Coffee
3827,Bread
3827,Butter
3828,Bread
3828,Tea
3828,Jam
3829,Coffee
3829,Bread
3829,Butter
3830,Coffee
3830,Tea
3830,Jam
3831,Coffee
3831,Butter
3832,Coffee
3832,Butter
3833,Coffee
3833,Butter
3834,Coffee
3834,Butter
3835,Bread
3835,Tea
3835,Jam
3836,Tea
3836,Jam
3837,Tea
3837,Jam
3838,Coffee
3838,Bread
3838,Butter
3839,Coffee
3839,Butter
3840,Bread
3840,Tea
3840,Jam
3841,Coffee
3841,Bread
3841,Butter
3842,Coffee
3842,Bread
3842,Butter
3843,Bread
3843,Tea
3844,Butter
3845,Coffee
3845,Bread
3845,Butter
3846,Tea
3846,Jam
3847,Coffee
3847,Butter
3848,Coffee
3848,Butter
3849,Coffee
3849,Bread
3849,Butter
3850,Bread
3850,Tea
3850,Jam
3851,Coffee
3851,Butter
3852,Bread
3852,Tea
3852,Jam
3853,Bread
3853,Tea
3853,Jam
3854,Tea
3854,Jam
3855,Bread
3855,Tea
3856,Bread
3856,Tea
3856,Jam
3857,Coffee
3857,Bread
3857,Butter
3858,Coffee
3858,Bread
3858,Butter
3859,Tea
3859,Jam
3860,Butter
3860,Tea
3861,Bread
3861,Tea
3862,Coffee
3862,Bread
3862,Butter
3863,Coffee
3863,Butter
3864,Coffee
3864,Butter
3865,Jam
3866,Coffee
3866,Bread
3866,Butter
3867,Bread
3867,Butter
3868,Coffee
3868,Butter
3869,Butter
3870,Coffee
3870,Butter
3871,Bread
3871,Butter
3872,Coffee
3872,Butter
3873,Coffee
3873,Bread
3873,Butter
3874,Bread
3874,Butter
3875,Tea
3875,Jam
3876,Tea
3876,Jam
3877,Coffee
3877,Bread
3877,Butter
3878,Bread
3878,Tea
3878,Jam
3879,Bread
3879,Tea
3879,Jam
3880,Coffee
3880,Bread
3880,Butter
3881,Coffee
3881,Bread
3881,Butter
3882,Coffee
3882,Bread
3882,Butter
3883,Coffee
3883,Bread
3883,Butter
3884,Coffee
3884,Bread
3885,Coffee
3885,Butter
3886,Tea
3887,Bread
3887,Butter
3888,Coffee
3888,Butter
3889,Bread
3889,Tea
3890,Jam
3891,Coffee
3891,Bread
3891,Butter
3892,Coffee
3892,Bread
3893,Coffee
3893,Butter
3894,Coffee
3894,Bread
3894,Butter
3894,Jam
3895,Coffee
3895,Bread
3895,Butter
3896,Coffee
3896,Bread
3897,Tea
3897,Jam
3898,Tea
3898,Jam
3899,Coffee
3899,Bread
3899,Butter
3900,Coffee
3900,Bread
3900,Butter
3900,Jam
3901,Tea
3901,Jam
3902,Coffee
3902,Bread
3902,Butter
3903,Coffee
3903,Bread
3903,Tea
3904,Tea
3904,Jam
3905,Coffee
3905,Bread
3905,Butter
3906,Bread
3906,Butter
3907,Tea
3907,Jam
3908,Bread
3908,Butter
3908,Tea
3908,Jam
3909,Coffee
3909,Bread
3909,Butter
3910,Bread
3910,Tea
3910,Jam
3911,Coffee
3911,Bread
3911,Tea
3911,Jam
3912,Coffee
3912,Bread
3912,Butter
3913,Coffee
3913,Butter
3914,Tea
3914,Jam
3915,Coffee
3915,Bread
3915,Butter
3916,Bread
3916,Jam
3917,Coffee
3917,Butter
3917,Jam
3918,Butter
3919,Bread
3919,Jam
3920,Coffee
3920,Bread
3920,Butter
3921,Bread
3921,Tea
3921,Jam
3922,Coffee
3922,Butter
3922,Tea
3923,Coffee
3923,Butter
3924,Coffee
3924,Bread
3924,Butter
3925,Coffee
3925,Bread
3925,Butter
3925,Tea
3926,Coffee
3926,Bread
3926,Butter
3927,Coffee
3927,Butter
3928,Jam
3929,Bread
3929,Tea
3929,Jam
3930,Coffee
3931,Coffee
3931,Bread
3931,Butter
3932,Coffee
3932,Bread
3932,Butter
3932,Tea
3933,Coffee
3933,Bread
3933,Butter
3934,Coffee
3934,Bread
3934,Butter
3935,Butter
3936,Bread
3936,Butter
3936,Tea
3937,Butter
3938,Tea
3938,Jam
3939,Coffee
3939,Butter
3940,Coffee
3941,Bread
3941,Jam
3942,Jam
3943,Jam
3944,Tea
3944,Jam
3945,Coffee
3945,Bread
3945,Butter
3946,Coffee
3946,Butter
3947,Bread
3947,Tea
3948,Coffee
3948,Bread
3949,Coffee
3949,Butter
3949,Tea
3949,Jam
3950,Coffee
3950,Butter
3951,Coffee
3951,Bread
3951,Butter
3952,Tea
3952,Jam
3953,Coffee
3953,Butter
3954,Tea
3954,Jam
3955,Tea
3955,Jam
3956,Coffee
3956,Bread
3957,Coffee
3957,Bread
3957,Butter
3958,Coffee
3958,Butter
3959,Tea
3959,Jam
3960,Coffee
3960,Butter
3960,Tea
3961,Bread
3961,Tea
3961,Jam
3962,Bread
3962,Tea
3962,Jam
3963,Bread
3963,Butter
3963,Tea
3964,Coffee
3964,Tea
3964,Jam
3965,Bread
3965,Jam
3966,Bread
3966,Tea
3966,Jam
3967,Coffee
3967,Bread
3967,Butter
3968,Coffee
3968,Tea
3969,Coffee
3969,Bread
3969,Butter
3970,Coffee
3970,Bread
3970,Butter
3970,Tea
3971,Tea
3971,Jam
3972,Jam
3973,Coffee
3973,Bread
3973,Butter
3974,Coffee
3974,Butter
3975,Coffee
3975,Bread
3975,Butter
3976,Tea
3976,Jam
3977,Coffee
3977,Bread
3977,Butter
3978,Coffee
3979,Tea
3980,Coffee
3980,Bread
3980,Butter
3981,Bread
3981,Tea
3982,Coffee
3982,Butter
3983,Bread
3983,Tea
3983,Jam
3984,Coffee
3984,Bread
3984,Butter
3985,Bread
3985,Butter
3986,Bread
3986,Tea
3986,Jam
3987,Bread
3987,Tea
3987,Jam
3988,Coffee
3988,Jam
3989,Coffee
3989,Bread
3989,Tea
3990,Tea
3990,Jam
3991,Tea
3991,Jam
3992,Coffee
3992,Bread
3992,Tea
3993,Bread
3993,Tea
3993,Jam
3994,Coffee
3994,Bread
3994,Butter
3995,Coffee
3995,Jam
3996,Coffee
3996,Butter
3997,Coffee
3997,Bread
3997,Butter
3998,Tea
3998,Jam
3999,Coffee
3999,Butter
4000,Jam
4001,Coffee
4001,Bread
4002,Coffee
4002,Bread
4002,Butter
4003,Coffee
4003,Bread
4003,Butter
4004,Bread
4004,Tea
4004,Jam
4005,Coffee
4005,Bread
4005,Butter
4006,Tea
4006,Jam
4007,Coffee
4007,Bread
4007,Butter
4008,Coffee
4008,Butter
4009,Tea
4009,Jam
4010,Tea
4010,Jam
4011,Bread
4011,Butter
4011,Tea
4011,Jam
4012,Coffee
4012,Bread
4012,Butter
4013,Coffee
4013,Bread
4014,Coffee
4014,Bread
4014,Butter
4014,Jam
4015,Coffee
4015,Tea
4016,Coffee
4017,Coffee
4017,Bread
4017,Butter
4018,Coffee
4018,Butter
4019,Tea
4019,Jam
4020,Coffee
4020,Bread
4020,Butter
4021,Coffee
4021,Bread
4021,Butter
4022,Coffee
4022,Bread
4022,Butter
4023,Bread
4023,Tea
4023,Jam
4024,Butter
4024,Jam
4025,Coffee
4025,Bread
4025,Butter
4026,Coffee
4026,Butter
4027,Bread
4027,Butter
4028,Bread
4028,Tea
4028,Jam
4029,Coffee
4029,Bread
4029,Butter
4030,Tea
4031,Coffee
4031,Bread
4031,Butter
4032,Coffee
4032,Bread
4033,Coffee
4033,Bread
4033,Butter
4034,Tea
4034,Jam
4035,Tea
4036,Coffee
4036,Butter
4037,Coffee
4037,Bread
4038,Butter
4038,Tea
4038,Jam
4039,Bread
4039,Tea
4039,Jam
4040,Coffee
4040,Butter
4040,Tea
4040,Jam
4041,Tea
4041,Jam
4042,Bread
4042,Butter
4042,Tea
4042,Jam
4043,Coffee
4043,Butter
4044,Coffee
4045,Bread
4045,Tea
4045,Jam
4046,Coffee
4046,Bread
4046,Butter
4047,Butter
4048,Coffee
4048,Butter
4048,Jam
4049,Bread
4050,Coffee
4050,Butter
4051,Coffee
4051,Jam
4052,Butter
4052,Tea
4052,Jam
4053,Coffee
4053,Butter
4054,Coffee
4054,Butter
4055,Coffee
4055,Bread
4055,Butter
4056,Bread
4056,Tea
4056,Jam
4057,Coffee
4057,Bread
4058,Coffee
4058,Butter
4058,Jam
4059,Coffee
4059,Bread
4059,Butter
4060,Tea
4060,Jam
4061,Bread
4061,Tea
4062,Coffee
4062,Butter
4063,Coffee
4063,Bread
4064,Bread
4064,Tea
4064,Jam
4065,Tea
4066,Bread
4066,Butter
4067,Jam
4068,Coffee
4068,Bread
4068,Tea
4069,Bread
4069,Tea
4069,Jam
4070,Tea
4070,Jam
4071,Bread
4071,Butter
4071,Jam
4072,Butter
4072,Jam
4073,Tea
4073,Jam
4074,Coffee
4074,Butter
4075,Coffee
4075,Butter
4076,Tea
4076,Jam
4077,Tea
4077,Jam
4078,Tea
4079,Coffee
4079,Bread
4079,Butter
4080,Tea
4080,Jam
4081,Coffee
4081,Bread
4081,Butter
4082,Coffee
4083,Coffee
4083,Tea
4083,Jam
4084,Coffee
4084,Butter
4085,Coffee
4085,Tea
4085,Jam
4086,Coffee
4086,Tea
4086,Jam
4087,Coffee
4087,Bread
4087,Butter
4088,Tea
4088,Jam
4089,Coffee
4089,Bread
4089,Butter
4090,Tea
4090,Jam
4091,Coffee
4091,Bread
4091,Butter
4092,Bread
4092,Tea
4092,Jam
4093,Coffee
4093,Butter
4094,Coffee
4094,Bread
4094,Butter
4095,Coffee
4095,Bread
4095,Butter
4095,Jam
4096,Tea
4096,Jam
4097,Coffee
4097,Butter
4098,Coffee
4098,Bread
4099,Tea
4099,Jam
4100,Tea
4100,Jam
4101,Coffee
4101,Bread
4101,Butter
4101,Jam
4102,Coffee
4102,Bread
4102,Butter
4103,Bread
4103,Tea
4103,Jam
4104,Coffee
4104,Bread
4104,Butter
4105,Coffee
4105,Butter
4106,Bread
4106,Tea
4106,Jam
4107,Bread
4107,Tea
4107,Jam
4108,Coffee
4108,Butter
4109,Tea
4110,Tea
4110,Jam
4111,Bread
4111,Tea
4111,Jam
4112,Coffee
4112,Bread
4112,Butter
4113,Coffee
4113,Bread
4113,Butter
4113,Jam
4114,Tea
4114,Jam
4115,Coffee
4115,Bread
4115,Butter
4115,Jam
4116,Coffee
4116,Butter
4117,Coffee
4117,Bread
4117,Tea
4118,Coffee
4118,Bread
4118,Butter
4119,Tea
4119,Jam
4120,Coffee
4120,Bread
4120,Jam
4121,Bread
4121,Tea
4121,Jam
4122,Coffee
4122,Bread
4122,Butter
4123,Tea
4124,Coffee
4124,Bread
4124,Butter
4125,Coffee
4125,Bread
4125,Butter
4126,Coffee
4126,Butter
4126,Jam
4127,Bread
4127,Tea
4127,Jam
4128,Tea
4128,Jam
4129,Coffee
4129,Bread
4129,Butter
4130,Coffee
4130,Bread
4130,Butter
4131,Tea
4131,Jam
4132,Tea
4132,Jam
4133,Coffee
4133,Butter
4134,Tea
4134,Jam
4135,Coffee
4135,Bread
4135,Butter
4136,Coffee
4136,Butter
4137,Coffee
4137,Butter
4138,Tea
4138,Jam
4139,Coffee
4139,Bread
4139,Butter
4140,Coffee
4140,Bread
4141,Coffee
4141,Bread
4141,Butter
4142,Coffee
4142,Bread
4142,Butter
4143,Coffee
4143,Bread
4143,Butter
4144,Coffee
4144,Bread
4144,Butter
4145,Bread
4145,Tea
4145,Jam
4146,Bread
4147,Tea
4147,Jam
4148,Coffee
4148,Bread
4148,Butter
4149,Coffee
4149,Bread
4150,Bread
4150,Tea
4150,Jam
4151,Coffee
4151,Butter
4152,Coffee
4152,Butter
4153,Bread
4153,Jam
4154,Bread
4154,Tea
4154,Jam
4155,Tea
4155,Jam
4156,Bread
4156,Butter
4156,Tea
4156,Jam
4157,Coffee
4157,Bread
4157,Butter
4158,Tea
4159,Bread
4159,Tea
4159,Jam
4160,Coffee
4160,Butter
4161,Butter
4162,Bread
4162,Butter
4162,Jam
4163,Bread
4163,Tea
4164,Coffee
4164,Bread
4164,Butter
4165,Bread
4165,Butter
4166,Bread
4166,Butter
4166,Tea
4167,Coffee
4167,Bread
4167,Butter
4168,Coffee
4168,Butter
4169,Coffee
4169,Bread
4169,Butter
4169,Tea
4170,Coffee
4170,Bread
4170,Butter
4171,Coffee
4171,Bread
4171,Butter
4172,Bread
4172,Butter
4172,Jam
4173,Coffee
4173,Butter
4174,Coffee
4174,Bread
4174,Butter
4175,Coffee
4176,Tea
4176,Jam
4177,Coffee
4177,Bread
4177,Butter
4178,Butter
4178,Tea
4179,Bread
4179,Tea
4179,Jam
4180,Coffee
4180,Butter
4181,Coffee
4181,Butter
4182,Tea
4182,Jam
4183,Coffee
4183,Butter
4184,Tea
4184,Jam
4185,Coffee
4185,Bread
4186,Coffee
4186,Bread
4186,Tea
4186,Jam
4187,Coffee
4187,Butter
4188,Coffee
4188,Bread
4188,Butter
4188,Tea
4189,Bread
4189,Tea
4189,Jam
4190,Coffee
4190,Butter
4191,Coffee
4191,Butter
4192,Coffee
4192,Bread
4192,Butter
4193,Coffee
4193,Bread
4193,Butter
4194,Bread
4194,Jam
4195,Tea
4196,Tea
4196,Jam
4197,Coffee
4197,Bread
4197,Butter
4198,Butter
4199,Coffee
4199,Bread
4199,Butter
4200,Coffee
4201,Jam
4202,Bread
4202,Tea
4203,Tea
4203,Jam
4204,Coffee
4204,Butter
4205,Bread
4205,Tea
4205,Jam
4206,Coffee
4206,Bread
4206,Butter
4207,Coffee
4207,Bread
4207,Tea
4207,Jam
4208,Tea
4208,Jam
4209,Bread
4209,Jam
4210,Tea
4210,Jam
4211,Coffee
4211,Bread
4211,Butter
4212,Tea
4213,Butter
4213,Tea
4213,Jam
4214,Bread
4214,Tea
4214,Jam
4215,Coffee
4215,Butter
4216,Coffee
4216,Butter
4217,Coffee
4217,Bread
4217,Butter
4218,Butter
4219,Coffee
4219,Bread
4220,Bread
4220,Butter
4221,Tea
4221,Jam
4222,Coffee
4222,Bread
4222,Butter
4223,Coffee
4223,Bread
4224,Tea
4225,Coffee
4225,Butter
4226,Bread
4226,Tea
4226,Jam
4227,Bread
4227,Tea
4227,Jam
4228,Coffee
4228,Bread
4228,Butter
4229,Bread
4229,Tea
4229,Jam
4230,Coffee
4230,Bread
4230,Butter
4231,Bread
4231,Tea
4231,Jam
4232,Bread
4232,Tea
4232,Jam
4233,Bread
4233,Tea
4234,Coffee
4234,Butter
4235,Bread
4235,Butter
4235,Jam
4236,Coffee
4236,Bread
4236,Butter
4236,Jam
4237,Coffee
4237,Bread
4237,Butter
4237,Jam
4238,Coffee
4238,Butter
4239,Coffee
4239,Bread
4240,Jam
4241,Tea
4241,Jam
4242,Bread
4242,Tea
4243,Coffee
4243,Bread
4243,Butter
4244,Coffee
4244,Butter
4245,Coffee
4245,Bread
4245,Butter
4246,Bread
4246,Tea
4246,Jam
4247,Coffee
4247,Bread
4247,Butter
4248,Coffee
4248,Bread
4248,Butter
4249,Coffee
4249,Butter
4250,Coffee
4250,Bread
4250,Butter
4251,Coffee
4251,Bread
4251,Butter
4252,Coffee
4252,Bread
4252,Butter
4253,Butter
4253,Jam
4254,Bread
4254,Tea
4254,Jam
4255,Tea
4255,Jam
4256,Tea
4256,Jam
4257,Bread
4257,Tea
4258,Bread
4258,Jam
4259,Coffee
4259,Bread
4259,Butter
4259,Jam
4260,Coffee
4260,Bread
4260,Butter
4261,Coffee
4261,Butter
4262,Coffee
4262,Bread
4262,Butter
4263,Tea
4263,Jam
4264,Bread
4264,Tea
4264,Jam
4265,Coffee
4265,Bread
4265,Butter
4266,Tea
4266,Jam
4267,Bread
4267,Tea
4268,Coffee
4268,Butter
4269,Coffee
4269,Bread
4269,Butter
4270,Jam
4271,Coffee
4271,Bread
4271,Butter
4272,Tea
4272,Jam
4273,Bread
4273,Butter
4274,Coffee
4274,Bread
4274,Jam
4275,Coffee
4275,Bread
4275,Butter
4276,Tea
4276,Jam
4277,Bread
4277,Tea
4277,Jam
4278,Coffee
4278,Bread
4278,Butter
4278,Jam
4279,Coffee
4279,Bread
4279,Butter
4280,Bread
4280,Tea
4280,Jam
4281,Tea
4282,Butter
4283,Jam
4284,Bread
4284,Tea
4284,Jam
4285,Coffee
4285,Jam
4286,Butter
4286,Jam
4287,Tea
4287,Jam
4288,Bread
4288,Tea
4289,Jam
4290,Tea
4290,Jam
4291,Bread
4291,Tea
4291,Jam
4292,Coffee
4292,Butter
4293,Coffee
4293,Bread
4293,Butter
4294,Bread
4294,Butter
4295,Bread
4295,Tea
4295,Jam
4296,Coffee
4296,Butter
4296,Tea
4297,Bread
4297,Butter
4298,Coffee
4298,Tea
4298,Jam
4299,Coffee
4299,Butter
4300,Bread
4300,Jam
4301,Coffee
4301,Bread
4301,Butter
4302,Tea
4302,Jam
4303,Coffee
4303,Bread
4303,Tea
4304,Coffee
4305,Coffee
